i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
197,197,1,48,48,16,12,4,1,0,[197; 197; 1; 48; 48; 16; 12; 4; 1; 0],0.0020258134227333358,0.10669153458639792,tvm
197,197,1,128,128,16,8,2,1,0,[197; 197; 1; 128; 128; 16; 8; 2; 1; 0],0.0024975401101983152,0.08654000869678952,tvm
197,197,1,64,32,32,24,1,2,1,[197; 197; 1; 64; 32; 32; 24; 1; 2; 1],0.0025277216409449466,0.08550670269861818,tvm
197,1,1,128,64,32,12,4,2,0,[197; 1; 1; 128; 64; 32; 12; 4; 2; 0],0.0036871856573270634,0.05861845942789501,tvm
197,1,1,96,96,48,4,4,3,1,[197; 1; 1; 96; 96; 48; 4; 4; 3; 1],0.00424251834556344,0.05094548220001584,tvm
197,197,1,192,192,16,6,1,1,0,[197; 197; 1; 192; 192; 16; 6; 1; 1; 0],0.0046265951241366565,0.046716243167587525,tvm
197,197,1,96,32,16,24,6,1,0,[197; 197; 1; 96; 32; 16; 24; 6; 1; 0],0.0023943060004967265,0.09027131152505265,tvm
197,197,1,256,256,32,24,4,2,0,[197; 197; 1; 256; 256; 32; 24; 4; 2; 0],0.002914343203883618,0.07416324287720168,tvm
197,1,1,128,32,32,16,8,2,1,[197; 1; 1; 128; 32; 32; 16; 8; 2; 1],0.002618762093334226,0.08253408868537407,tvm
197,197,1,256,128,64,24,6,4,0,[197; 197; 1; 256; 128; 64; 24; 6; 4; 0],0.0023600514214194845,0.09158153966287068,tvm
197,197,1,192,16,16,3,1,1,1,[197; 197; 1; 192; 16; 16; 3; 1; 1; 1],0.0029402981399471173,0.07350858061660039,tvm
197,1,1,128,128,32,4,4,2,1,[197; 1; 1; 128; 128; 32; 4; 4; 2; 1],0.00254642786057957,0.08487856506877434,tvm
197,197,1,64,64,32,32,4,2,0,[197; 197; 1; 64; 64; 32; 32; 4; 2; 0],0.002989022061228752,0.07231032037558512,tvm
197,197,1,32,16,16,8,8,1,0,[197; 197; 1; 32; 16; 16; 8; 8; 1; 0],0.0026939109375234693,0.08023173292278148,tvm
197,197,1,96,32,16,16,16,1,0,[197; 197; 1; 96; 32; 16; 16; 16; 1; 0],0.0009453404682062683,0.228634180093074,tvm
197,1,1,192,192,48,24,12,3,1,[197; 1; 1; 192; 192; 48; 24; 12; 3; 1],0.001988782452826854,0.10867812241098854,tvm
197,197,1,192,64,16,1,1,1,0,[197; 197; 1; 192; 64; 16; 1; 1; 1; 0],0.007234995253384113,0.029873847222781018,tvm
197,197,1,256,256,128,12,12,8,1,[197; 197; 1; 256; 256; 128; 12; 12; 8; 1],0.0019138839998049662,0.11293116138656692,tvm
197,1,1,192,192,48,12,6,3,0,[197; 1; 1; 192; 192; 48; 12; 6; 3; 0],0.0028712297807942377,0.0752768532504407,tvm
197,197,1,256,256,64,4,2,4,0,[197; 197; 1; 256; 256; 64; 4; 2; 4; 0],0.003825702064204961,0.05649607293767645,tvm
197,197,1,128,128,16,12,3,1,0,[197; 197; 1; 128; 128; 16; 12; 3; 1; 0],0.0027071468448411906,0.0798394602306186,tvm
197,197,1,256,256,64,2,1,4,0,[197; 197; 1; 256; 256; 64; 2; 1; 4; 0],0.011106211692094803,0.019460924107090924,tvm
197,1,1,128,128,32,16,16,2,0,[197; 1; 1; 128; 128; 32; 16; 16; 2; 0],0.0019849804066325305,0.10888628529276724,tvm
197,197,1,256,256,128,12,3,8,1,[197; 197; 1; 256; 256; 128; 12; 3; 8; 1],0.0009987028352043126,0.21641787250251068,tvm
197,197,1,192,192,16,12,4,1,1,[197; 197; 1; 192; 192; 16; 12; 4; 1; 1],0.002148172468878329,0.10061442737416663,tvm
197,197,1,64,64,32,32,32,2,0,[197; 197; 1; 64; 64; 32; 32; 32; 2; 0],0.0030712895168107934,0.07037341861589727,tvm
197,197,1,192,192,16,8,4,1,1,[197; 197; 1; 192; 192; 16; 8; 4; 1; 1],0.0010856336639335495,0.1990884679036375,tvm
197,197,1,192,96,16,12,3,1,1,[197; 197; 1; 192; 96; 16; 12; 3; 1; 1],0.0027320751705701696,0.07911097951672984,tvm
197,197,1,192,192,96,24,1,6,0,[197; 197; 1; 192; 192; 96; 24; 1; 6; 0],0.0020506647360889474,0.10539857591220017,tvm
197,197,1,192,64,16,24,8,1,1,[197; 197; 1; 192; 64; 16; 24; 8; 1; 1],0.005312910499924328,0.040681495172979344,tvm
197,197,1,48,48,48,4,1,3,0,[197; 197; 1; 48; 48; 48; 4; 1; 3; 0],0.0011042274136343622,0.19573607772131563,tvm
197,197,1,64,32,32,2,2,2,1,[197; 197; 1; 64; 32; 32; 2; 2; 2; 1],0.0007496385160266072,0.28832182210001517,tvm
197,197,1,192,32,32,32,16,2,0,[197; 197; 1; 192; 32; 32; 32; 16; 2; 0],0.002311100313818315,0.09352131604363334,tvm
197,197,1,192,96,16,16,8,1,0,[197; 197; 1; 192; 96; 16; 16; 8; 1; 0],0.0016222728281718446,0.13323106884599056,tvm
197,197,1,128,32,32,16,2,2,1,[197; 197; 1; 128; 32; 32; 16; 2; 2; 1],0.0017951823592738947,0.12039843291717994,tvm
197,197,1,128,128,32,8,2,2,0,[197; 197; 1; 128; 128; 32; 8; 2; 2; 0],0.0025633088898757705,0.0843195854041679,tvm
197,197,1,48,48,48,8,4,3,1,[197; 197; 1; 48; 48; 48; 8; 4; 3; 1],0.001554631187900668,0.13902792156704935,tvm
197,197,1,48,48,48,12,12,3,1,[197; 197; 1; 48; 48; 48; 12; 12; 3; 1],0.001080040820852446,0.20011942019612913,tvm
197,197,1,192,192,64,24,3,4,0,[197; 197; 1; 192; 192; 64; 24; 3; 4; 0],0.0024490020623488817,0.08825519021810943,tvm
197,197,1,192,192,32,24,6,2,1,[197; 197; 1; 192; 192; 32; 24; 6; 2; 1],0.002155875734388246,0.10025491702028651,tvm
197,197,1,192,192,192,4,1,12,0,[197; 197; 1; 192; 192; 192; 4; 1; 12; 0],0.003997136154794134,0.05407299988966091,tvm
197,197,1,64,64,64,6,6,4,0,[197; 197; 1; 64; 64; 64; 6; 6; 4; 0],0.001084963445464382,0.1992114515569072,tvm
197,197,1,192,64,32,2,2,2,1,[197; 197; 1; 192; 64; 32; 2; 2; 2; 1],0.0016262887329503428,0.13290207235527984,tvm
197,197,1,128,128,128,24,12,8,1,[197; 197; 1; 128; 128; 128; 24; 12; 8; 1],0.0014677296567242593,0.1472595050913714,tvm
197,197,1,192,96,32,4,1,2,1,[197; 197; 1; 192; 96; 32; 4; 1; 2; 1],0.0016904636704566656,0.12785672158145528,tvm
197,197,1,128,128,128,24,12,8,0,[197; 197; 1; 128; 128; 128; 24; 12; 8; 0],0.0014763774452148937,0.14639694175609888,tvm
197,197,1,192,96,96,4,2,6,0,[197; 197; 1; 192; 96; 96; 4; 2; 6; 0],0.0018104119990312029,0.11938561110554022,tvm
197,197,1,192,48,48,24,8,3,1,[197; 197; 1; 192; 48; 48; 24; 8; 3; 1],0.0008663673042974551,0.24947518423771817,tvm
197,197,1,128,128,128,6,3,8,0,[197; 197; 1; 128; 128; 128; 6; 3; 8; 0],0.0029294265932549024,0.07378138211580569,tvm
197,197,1,192,192,192,16,8,12,1,[197; 197; 1; 192; 192; 192; 16; 8; 12; 1],0.001292793070206244,0.16718618612541117,tvm
197,197,1,192,64,64,24,8,4,1,[197; 197; 1; 192; 64; 64; 24; 8; 4; 1],0.0015330546248151222,0.1409846324837954,tvm
197,197,1,128,32,32,6,6,2,1,[197; 197; 1; 128; 32; 32; 6; 6; 2; 1],0.0016938302487687906,0.1276025995014839,tvm
197,197,1,192,96,96,16,8,6,1,[197; 197; 1; 192; 96; 96; 16; 8; 6; 1],0.0006597369297196565,0.32761110242682107,tvm
197,197,1,192,96,48,6,6,3,0,[197; 197; 1; 192; 96; 48; 6; 6; 3; 0],0.002795300999423489,0.07732159896258743,tvm
197,197,1,192,192,48,32,4,3,1,[197; 197; 1; 192; 192; 48; 32; 4; 3; 1],0.0010078464529215125,0.21445443621953675,tvm
197,197,1,256,32,16,24,3,1,1,[197; 197; 1; 256; 32; 16; 24; 3; 1; 1],0.002011249562201556,0.10746410933735871,tvm
197,1,1,192,192,48,6,2,3,1,[197; 1; 1; 192; 192; 48; 6; 2; 3; 1],0.003607176127843559,0.0599186552574448,tvm
197,197,1,192,48,16,2,2,1,0,[197; 197; 1; 192; 48; 16; 2; 2; 1; 0],0.0036387139080034103,0.05939932303601712,tvm
197,197,1,192,64,32,16,4,2,0,[197; 197; 1; 192; 64; 32; 16; 4; 2; 0],0.002019452078457107,0.10702761663068283,tvm
1,1,1,128,32,16,16,8,1,0,[1; 1; 1; 128; 32; 16; 16; 8; 1; 0],0.008526433688530233,0.025349067470951045,tvm
197,1,1,32,16,16,1,1,1,0,[197; 1; 1; 32; 16; 16; 1; 1; 1; 0],0.0051969950000057,0.04158886873220117,tvm
197,197,1,192,96,16,12,6,1,0,[197; 197; 1; 192; 96; 16; 12; 6; 1; 0],0.0018825443603418535,0.1148111818294121,tvm
197,1,1,96,32,32,2,2,2,0,[197; 1; 1; 96; 32; 32; 2; 2; 2; 0],0.003908730468538124,0.05529599561721091,tvm
197,1,1,192,48,16,12,6,1,1,[197; 1; 1; 192; 48; 16; 12; 6; 1; 1],0.005465045000164537,0.039549014299175136,tvm
197,197,1,96,96,16,4,4,1,0,[197; 197; 1; 96; 96; 16; 4; 4; 1; 0],0.0028564024833031,0.07566760781106911,tvm
1,1,1,96,96,32,12,12,2,1,[1; 1; 1; 96; 96; 32; 12; 12; 2; 1],0.006337468686979264,0.03410464864326832,tvm
1,1,1,128,32,16,8,8,1,1,[1; 1; 1; 128; 32; 16; 8; 8; 1; 1],0.006783760378311854,0.031860963654929214,tvm
