kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
16,16,8,2,128,16,1,1,[16; 16; 8; 2; 128; 16; 1; 1],0.02249139125342481,0.3108081037718024,tvm
16,16,8,1,32,32,2,1,[16; 16; 8; 1; 32; 32; 2; 1],0.021130630746483803,0.33082337912842036,tvm
14,7,16,2,256,64,4,1,[14; 7; 16; 2; 256; 64; 4; 1],0.014771453745197505,0.47324432566018904,tvm
16,2,1,1,128,128,8,1,[16; 2; 1; 1; 128; 128; 8; 1],0.014968994131777436,0.46699909193141,tvm
8,4,16,1,512,64,4,1,[8; 4; 16; 1; 512; 64; 4; 1],0.015134409375605173,0.46189491067517396,tvm
14,7,8,2,256,64,4,1,[14; 7; 8; 2; 256; 64; 4; 1],0.01678149911458604,0.41656032151446476,tvm
16,8,16,1,128,128,8,1,[16; 8; 16; 1; 128; 128; 8; 1],0.014559129500412382,0.4801459226301039,tvm
56,28,32,4,256,64,4,1,[56; 28; 32; 4; 256; 64; 4; 1],0.013517355881049298,0.5171504492581298,tvm
14,7,8,1,512,128,8,1,[14; 7; 8; 1; 512; 128; 8; 1],0.016505967374541797,0.42351390306566156,tvm
16,2,32,1,512,64,4,1,[16; 2; 32; 1; 512; 64; 4; 1],0.01440813262888696,0.4851778399548706,tvm
16,4,8,2,512,64,4,1,[16; 4; 8; 2; 512; 64; 4; 1],0.017808150878408924,0.39254534142240133,tvm
64,16,8,2,256,64,4,1,[64; 16; 8; 2; 256; 64; 4; 1],0.02283043174247723,0.30619248665632803,tvm
64,16,16,2,256,128,8,1,[64; 16; 16; 2; 256; 128; 8; 1],0.02199963112070691,0.31775563091541703,tvm
64,64,1,1,128,128,8,1,[64; 64; 1; 1; 128; 128; 8; 1],0.0162525353662204,0.4301179175524748,tvm
28,14,32,2,256,64,4,1,[28; 14; 32; 2; 256; 64; 4; 1],0.01808944075310137,0.38644128152320956,tvm
28,14,64,1,512,64,4,1,[28; 14; 64; 1; 512; 64; 4; 1],0.015459382120752707,0.4521853856812683,tvm
16,16,32,2,64,64,4,1,[16; 16; 32; 2; 64; 64; 4; 1],0.01730870387109462,0.40387233606444384,tvm
28,14,8,1,256,64,4,1,[28; 14; 8; 1; 256; 64; 4; 1],0.019267336989287287,0.36281644269539765,tvm
64,32,8,2,128,128,8,1,[64; 32; 8; 2; 128; 128; 8; 1],0.02264159249898512,0.30874624507883036,tvm
56,28,4,2,512,64,4,1,[56; 28; 4; 2; 512; 64; 4; 1],0.01731235525221564,0.4037871545971205,tvm
64,32,16,1,128,128,8,1,[64; 32; 16; 1; 128; 128; 8; 1],0.032572620519204065,0.2146129649760671,tvm
16,16,16,1,64,64,4,1,[16; 16; 16; 1; 64; 64; 4; 1],0.016854019864695147,0.4147679142891001,tvm
28,14,8,1,512,64,4,1,[28; 14; 8; 1; 512; 64; 4; 1],0.018156929247197695,0.38500489656011455,tvm
56,28,64,2,512,128,8,1,[56; 28; 64; 2; 512; 128; 8; 1],0.014920811372576281,0.46850714026952145,tvm
28,28,2,2,512,64,4,1,[28; 28; 2; 2; 512; 64; 4; 1],0.017437143877032213,0.4008974586643398,tvm
