kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
32,16,10,1,256,128,1,[32; 16; 10; 1; 256; 128; 1],0.016019573260564357,0.2853651902627226,tvm
128,8,6,1,64,64,1,[128; 8; 6; 1; 64; 64; 1],0.03495182524784468,0.13079227018939363,tvm
5,5,1,1,64,64,1,[5; 5; 1; 1; 64; 64; 1],0.037983604008331895,0.12035268086792938,tvm
128,64,15,1,64,64,1,[128; 64; 15; 1; 64; 64; 1],0.01772054836328607,0.25797331311144894,tvm
16,4,75,1,128,128,0,[16; 4; 75; 1; 128; 128; 0],0.030553326243534684,0.14962130587650568,tvm
1280,5,60,1,64,64,1,[1280; 5; 60; 1; 64; 64; 1],0.04839706025086343,0.09445674071385389,tvm
40,8,25,1,256,128,1,[40; 8; 25; 1; 256; 128; 1],0.0625698110088706,0.07306124947029925,tvm
16,4,250,1,320,64,1,[16; 4; 250; 1; 320; 64; 1],0.021822292386787012,0.20948434245141384,tvm
80,16,10,1,64,64,0,[80; 16; 10; 1; 64; 64; 0],0.028758778498740867,0.15895767518876786,tvm
8,4,10,1,256,64,1,[8; 4; 10; 1; 256; 64; 1],0.017775281885406002,0.2571789635123503,tvm
16,1,1500,1,128,64,0,[16; 1; 1500; 1; 128; 64; 0],0.06935766898095608,0.06591093153208154,tvm
160,40,125,1,256,128,1,[160; 40; 125; 1; 256; 128; 1],0.022305699007119983,0.20494442115305916,tvm
8,2,750,1,64,64,0,[8; 2; 750; 1; 64; 64; 0],0.017512259000795893,0.2610416263955901,tvm
64,32,12,1,128,64,1,[64; 32; 12; 1; 128; 64; 1],0.028486708004493266,0.1604758461633233,tvm
64,8,50,1,128,128,1,[64; 8; 50; 1; 128; 128; 1],0.06610974902287126,0.06914908374326222,tvm
320,64,4,1,128,128,1,[320; 64; 4; 1; 128; 128; 1],0.04592661277274601,0.09953768186756787,tvm
40,10,30,1,64,64,1,[40; 10; 30; 1; 64; 64; 1],0.036479740985669196,0.12531417296039532,tvm
40,10,750,1,128,128,1,[40; 10; 750; 1; 128; 128; 1],0.022687931879772805,0.20149163862327102,tvm
10,2,15,1,256,64,1,[10; 2; 15; 1; 256; 64; 1],0.02565426824730821,0.17819368408250086,tvm
128,8,500,1,64,64,0,[128; 8; 500; 1; 64; 64; 0],0.019076168624451384,0.23964081369929927,tvm
160,10,300,1,64,64,1,[160; 10; 300; 1; 64; 64; 1],0.018438693499774672,0.24792583983699476,tvm
8,4,2,1,64,64,0,[8; 4; 2; 1; 64; 64; 0],0.032438682013889775,0.1409252253057369,tvm
16,4,150,1,320,64,1,[16; 4; 150; 1; 320; 64; 1],0.03961101049208082,0.11540802707728218,tvm
40,4,6,1,128,128,1,[40; 4; 6; 1; 128; 128; 1],0.022744922869605944,0.2009867695589056,tvm
32,2,30,1,256,128,1,[32; 2; 30; 1; 256; 128; 1],0.031391308264574036,0.14562720778947452,tvm
20,10,2,1,256,128,1,[20; 10; 2; 1; 256; 128; 1],0.03071835549781099,0.14881749030329228,tvm
40,10,1,1,128,128,1,[40; 10; 1; 1; 128; 128; 1],0.05221400404116139,0.08755177189293545,tvm
160,40,5,1,64,64,0,[160; 40; 5; 1; 64; 64; 0],0.017852510369266383,0.25606642857905404,tvm
20,2,30,1,256,128,1,[20; 2; 30; 1; 256; 128; 1],0.01570385262311902,0.291102360747997,tvm
8,8,60,1,64,64,0,[8; 8; 60; 1; 64; 64; 0],0.030810386000666767,0.1483729730399886,tvm
32,2,15,1,128,64,1,[32; 2; 15; 1; 128; 64; 1],0.017750912258634344,0.25753203580874845,tvm
40,2,4,1,64,64,0,[40; 2; 4; 1; 64; 64; 0],0.03736628399929032,0.12234100055320982,tvm
40,10,3,1,128,128,1,[40; 10; 3; 1; 128; 128; 1],0.06971371750114486,0.06557430496162392,tvm
10,2,6,1,64,64,0,[10; 2; 6; 1; 64; 64; 0],0.02711539075244218,0.16859165383839583,tvm
10,10,2,1,256,128,1,[10; 10; 2; 1; 256; 128; 1],0.023316374499700032,0.19606086578714815,tvm
80,4,10,1,64,64,1,[80; 4; 10; 1; 64; 64; 1],0.017687362618744373,0.25845733306694074,tvm
64,32,60,1,128,64,1,[64; 32; 60; 1; 128; 64; 1],0.02268417975574266,0.20152496676769996,tvm
64,64,30,1,128,64,0,[64; 64; 30; 1; 128; 64; 0],0.019924234118661843,0.2294406170998958,tvm
32,32,2,1,256,128,1,[32; 32; 2; 1; 256; 128; 1],0.03242020201287232,0.14100555479615773,tvm
64,32,3,1,256,128,1,[64; 32; 3; 1; 256; 128; 1],0.04472788723069243,0.10220533216448555,tvm
256,32,375,1,64,64,1,[256; 32; 375; 1; 64; 64; 1],0.05145468551199883,0.08884377634302225,tvm
256,64,5,1,64,64,0,[256; 64; 5; 1; 64; 64; 0],0.032738649751991034,0.13963399853259237,tvm
128,32,375,1,64,64,0,[128; 32; 375; 1; 64; 64; 0],0.08122416702099144,0.05628163069061871,tvm
80,16,150,1,64,64,1,[80; 16; 150; 1; 64; 64; 1],0.019709263506229036,0.2319431454140227,tvm
32,16,250,1,128,128,1,[32; 16; 250; 1; 128; 128; 1],0.01419621861714404,0.3220173410057164,tvm
40,5,3,1,64,64,0,[40; 5; 3; 1; 64; 64; 0],0.018978849620907567,0.2408696345005323,tvm
64,4,4,1,128,64,1,[64; 4; 4; 1; 128; 64; 1],0.035126809001667425,0.1301407301531879,tvm
40,4,3,1,128,128,1,[40; 4; 3; 1; 128; 128; 1],0.04606352248811163,0.09924183658790739,tvm
64,32,60,1,64,64,1,[64; 32; 60; 1; 64; 64; 1],0.034563652268843725,0.1322611550385645,tvm
20,20,75,1,256,128,1,[20; 20; 75; 1; 256; 128; 1],0.02689536800608039,0.16997085038565313,tvm
256,64,3,1,64,64,1,[256; 64; 3; 1; 64; 64; 1],0.03427802774240263,0.13336323214925286,tvm
8,8,10,1,64,64,0,[8; 8; 10; 1; 64; 64; 0],0.021598538878606632,0.21165452890688707,tvm
40,40,150,1,128,64,1,[40; 40; 150; 1; 128; 64; 1],0.02772082999581471,0.1649095128868351,tvm
20,4,25,1,64,64,0,[20; 4; 25; 1; 64; 64; 0],0.018330263497773558,0.2493924090062224,tvm
10,10,1500,1,256,64,1,[10; 10; 1500; 1; 256; 64; 1],0.020415503502590582,0.2239194625226113,tvm
64,64,100,1,64,64,0,[64; 64; 100; 1; 64; 64; 0],0.02779000299051404,0.16449903128794202,tvm
16,16,150,1,128,128,1,[16; 16; 150; 1; 128; 128; 1],0.013670663378434256,0.33439698168854715,tvm
20,2,50,1,64,64,1,[20; 2; 50; 1; 64; 64; 1],0.027888050739420578,0.16392069184551228,tvm
16,2,150,1,64,64,1,[16; 2; 150; 1; 64; 64; 1],0.027242883486906067,0.1678026694063339,tvm
256,16,1500,1,256,128,1,[256; 16; 1500; 1; 256; 128; 1],0.02437204025045503,0.18756856317530587,tvm
128,64,100,1,256,64,0,[128; 64; 100; 1; 256; 64; 0],0.02462463712436147,0.18564450506789393,tvm
4,1,50,1,64,64,1,[4; 1; 50; 1; 64; 64; 1],0.01676808336924296,0.2726267797435791,tvm
16,4,25,1,320,64,1,[16; 4; 25; 1; 320; 64; 1],0.036382992984727025,0.12564740271223923,tvm
640,20,1,1,64,64,0,[640; 20; 1; 1; 64; 64; 0],0.034381280769594014,0.13296271893022188,tvm
64,32,300,1,128,64,1,[64; 32; 300; 1; 128; 64; 1],0.022915143621503375,0.19949377786743533,tvm
80,40,100,1,128,64,1,[80; 40; 100; 1; 128; 64; 1],0.025716290983837098,0.1777639152668537,tvm
64,1,100,1,64,64,0,[64; 1; 100; 1; 64; 64; 0],0.03553049825131893,0.12866210147387605,tvm
128,64,1500,1,256,128,1,[128; 64; 1500; 1; 256; 128; 1],0.022680255249724723,0.20155983788956947,tvm
256,32,50,1,64,64,1,[256; 32; 50; 1; 64; 64; 1],0.01598963474680204,0.285899499508134,tvm
128,8,15,1,64,64,1,[128; 8; 15; 1; 64; 64; 1],0.03125821449793875,0.14624727115267647,tvm
32,4,4,1,320,64,1,[32; 4; 4; 1; 320; 64; 1],0.030297123244963586,0.15088655561344422,tvm
320,1,60,1,64,64,1,[320; 1; 60; 1; 64; 64; 1],0.03151932300534099,0.14503574745732759,tvm
256,4,6,1,64,64,1,[256; 4; 6; 1; 64; 64; 1],0.018482301238691434,0.24734087559716852,tvm
32,8,25,1,128,128,0,[32; 8; 25; 1; 128; 128; 0],0.03698172574513592,0.1236131759489303,tvm
40,5,150,1,64,64,0,[40; 5; 150; 1; 64; 64; 0],0.03723151225131005,0.12278385418705948,tvm
320,4,5,1,64,64,1,[320; 4; 5; 1; 64; 64; 1],0.015948153493809514,0.2866431260022066,tvm
8,4,300,1,256,64,1,[8; 4; 300; 1; 256; 64; 1],0.017743289383361116,0.2576426767697008,tvm
40,20,125,1,128,128,1,[40; 20; 125; 1; 128; 128; 1],0.022584304242627695,0.20241617905589657,tvm
32,8,125,1,128,128,0,[32; 8; 125; 1; 128; 128; 0],0.018044045253191143,0.25334832113769507,tvm
8,4,12,1,256,128,1,[8; 4; 12; 1; 256; 128; 1],0.033637246990110725,0.13590376682052968,tvm
160,40,30,1,64,64,0,[160; 40; 30; 1; 64; 64; 0],0.054713207529857755,0.08355256030153012,tvm
64,32,150,1,128,128,1,[64; 32; 150; 1; 128; 128; 1],0.06009651004569605,0.0760681205606209,tvm
160,5,5,1,64,64,1,[160; 5; 5; 1; 64; 64; 1],0.03712320275371894,0.1231420845274621,tvm
256,64,125,1,256,128,1,[256; 64; 125; 1; 256; 128; 1],0.022956445129239,0.19913486368174954,tvm
640,32,300,1,64,64,1,[640; 32; 300; 1; 64; 64; 1],0.016850172250997275,0.2712986255174936,tvm
128,64,1,1,64,64,1,[128; 64; 1; 1; 64; 64; 1],0.01659991074120626,0.27538874411419767,tvm
20,20,50,1,64,64,1,[20; 20; 50; 1; 64; 64; 1],0.030448216013610363,0.1501378133085085,tvm
10,1,20,1,64,64,0,[10; 1; 20; 1; 64; 64; 0],0.03055895076249726,0.1495937673697471,tvm
20,4,250,1,256,64,1,[20; 4; 250; 1; 256; 64; 1],0.04920123700867407,0.09291287880877139,tvm
256,32,100,1,64,64,1,[256; 32; 100; 1; 64; 64; 1],0.05496405251324177,0.08317124306522408,tvm
16,8,250,1,320,64,1,[16; 8; 250; 1; 320; 64; 1],0.021012354118283838,0.21755908670179686,tvm
20,20,5,1,128,128,1,[20; 20; 5; 1; 128; 128; 1],0.01536234987725038,0.29757352279798394,tvm
20,4,2,1,64,64,0,[20; 4; 2; 1; 64; 64; 0],0.027994021744234487,0.16330017220087645,tvm
32,32,500,1,128,64,0,[32; 32; 500; 1; 128; 64; 0],0.018902942130807787,0.24183688125342734,tvm
256,64,4,1,64,64,1,[256; 64; 4; 1; 64; 64; 1],0.0320144935103599,0.1427924689781288,tvm
8,4,125,1,64,64,0,[8; 4; 125; 1; 64; 64; 0],0.034558694751467556,0.1322801281791594,tvm
40,40,500,1,128,128,0,[40; 40; 500; 1; 128; 128; 0],0.02531133624142967,0.18060795083374712,tvm
20,1,6,1,128,64,1,[20; 1; 6; 1; 128; 64; 1],0.03492508424096741,0.13089241359842588,tvm
40,5,3,1,64,64,0,[40; 5; 3; 1; 64; 64; 0],0.0388951517525129,0.11753209244474089,tvm
128,64,5,1,64,64,0,[128; 64; 5; 1; 64; 64; 0],0.018197710247477517,0.2512089987839125,tvm
32,4,5,1,128,128,1,[32; 4; 5; 1; 128; 128; 1],0.025607719260733575,0.17851759951298435,tvm
20,5,250,1,256,128,1,[20; 5; 250; 1; 256; 128; 1],0.015548764611594379,0.2940059024380468,tvm
20,2,500,1,128,128,1,[20; 2; 500; 1; 128; 128; 1],0.02879445074358955,0.15876074915046953,tvm
16,2,375,1,128,128,1,[16; 2; 375; 1; 128; 128; 1],0.01471613124886062,0.31064064964645577,tvm
16,4,15,1,128,128,1,[16; 4; 15; 1; 128; 128; 1],0.025452499743551016,0.17960627119097997,tvm
32,2,1500,1,128,64,1,[32; 2; 1500; 1; 128; 64; 1],0.04168535376084037,0.10966510198416539,tvm
10,10,30,1,256,64,1,[10; 10; 30; 1; 256; 64; 1],0.016603365627815947,0.2753314402575082,tvm
64,64,25,1,64,64,0,[64; 64; 25; 1; 64; 64; 0],0.014673287500045262,0.31154767269532957,tvm
32,8,300,1,128,64,1,[32; 8; 300; 1; 128; 64; 1],0.0332702977466397,0.1374026949274984,tvm
10,1,30,1,128,128,1,[10; 1; 30; 1; 128; 128; 1],0.01741428488458041,0.2625102668141356,tvm
32,1,100,1,64,64,1,[32; 1; 100; 1; 64; 64; 1],0.02750330651178956,0.16621378122186817,tvm
80,40,250,1,64,64,0,[80; 40; 250; 1; 64; 64; 0],0.036084858991671354,0.1266855046456934,tvm
20,20,150,1,128,64,1,[20; 20; 150; 1; 128; 64; 1],0.02960966172395274,0.15438976014138364,tvm
32,8,150,1,128,64,1,[32; 8; 150; 1; 128; 64; 1],0.034244664246216416,0.13349316373962272,tvm
32,32,6,1,64,64,0,[32; 32; 6; 1; 64; 64; 0],0.01810677137109451,0.25247066292151676,tvm
10,5,20,1,128,128,1,[10; 5; 20; 1; 128; 128; 1],0.016231556743150577,0.28163833227873425,tvm
32,16,500,1,64,64,0,[32; 16; 500; 1; 64; 64; 0],0.015275559111614712,0.2992642389078056,tvm
16,8,250,1,128,64,1,[16; 8; 250; 1; 128; 64; 1],0.03474745899438858,0.13156152143864155,tvm
20,1,300,1,64,64,1,[20; 1; 300; 1; 64; 64; 1],0.034061578509863466,0.13421070811808644,tvm
10,5,3,1,64,64,1,[10; 5; 3; 1; 64; 64; 1],0.021961316117085516,0.2081582245370113,tvm
8,8,60,1,64,64,1,[8; 8; 60; 1; 64; 64; 1],0.013693485496332869,0.3338396621264035,tvm
32,8,250,1,64,64,1,[32; 8; 250; 1; 64; 64; 1],0.032754531770478934,0.13956629279459637,tvm
8,4,250,1,64,64,1,[8; 4; 250; 1; 64; 64; 1],0.028278887475607917,0.16165517739591695,tvm
40,40,6,1,256,64,1,[40; 40; 6; 1; 256; 64; 1],0.020269041880965233,0.2255374772165045,tvm
128,2,125,1,64,64,1,[128; 2; 125; 1; 64; 64; 1],0.017437352507840842,0.2621629957513902,tvm
32,16,50,1,128,64,0,[32; 16; 50; 1; 128; 64; 0],0.02143917062494438,0.2132278646129032,tvm
16,2,12,1,256,128,1,[16; 2; 12; 1; 256; 128; 1],0.028594412986421958,0.15987139073634113,tvm
16,16,2,1,128,128,1,[16; 16; 2; 1; 128; 128; 1],0.014541804004693404,0.314364611842735,tvm
256,64,250,1,256,128,0,[256; 64; 250; 1; 256; 128; 0],0.022826582120615058,0.2002677644543219,tvm
10,2,12,1,64,64,0,[10; 2; 12; 1; 64; 64; 0],0.016347800745279528,0.27963569183754483,tvm
20,1,3,1,256,64,1,[20; 1; 3; 1; 256; 64; 1],0.03492191425175406,0.13090429517903526,tvm
1,1,5,1,64,64,1,[1; 1; 5; 1; 64; 64; 1],0.04522026897757314,0.10109246748832383,tvm
8,4,75,1,64,64,0,[8; 4; 75; 1; 64; 64; 0],0.017541508248541504,0.2606063575980512,tvm
160,40,300,1,256,128,1,[160; 40; 300; 1; 256; 128; 1],0.026223543245578185,0.1743253582713086,tvm
20,5,1,1,128,64,1,[20; 5; 1; 1; 128; 64; 1],0.03382409000187181,0.13515303948090227,tvm
64,8,5,1,64,64,0,[64; 8; 5; 1; 64; 64; 0],0.01890649450069759,0.2417914421554932,tvm
320,64,250,1,64,64,0,[320; 64; 250; 1; 64; 64; 0],0.03686551473219879,0.12400284126335093,tvm
32,8,750,1,128,64,0,[32; 8; 750; 1; 128; 64; 0],0.021685344123397954,0.210807287420268,tvm
32,16,50,1,128,128,0,[32; 16; 50; 1; 128; 128; 0],0.017860494743217714,0.25595195637928847,tvm
320,64,10,1,64,64,1,[320; 64; 10; 1; 64; 64; 1],0.01969303100486286,0.23213433068275446,tvm
8,8,125,1,320,64,1,[8; 8; 125; 1; 320; 64; 1],0.02644728499581106,0.17285058077426974,tvm
80,2,375,1,64,64,1,[80; 2; 375; 1; 64; 64; 1],0.03406246649683453,0.1342072093297589,tvm
8,2,75,1,256,128,1,[8; 2; 75; 1; 256; 128; 1],0.017406054874300025,0.2626343881161876,tvm
80,16,3,1,64,64,0,[80; 16; 3; 1; 64; 64; 0],0.029080476990202442,0.15719922933068603,tvm
20,2,3,1,256,64,1,[20; 2; 3; 1; 256; 64; 1],0.03872935025719926,0.11803525081288462,tvm
64,8,100,1,64,64,1,[64; 8; 100; 1; 64; 64; 1],0.02528226174763404,0.18081564921130422,tvm
40,5,750,1,64,64,0,[40; 5; 750; 1; 64; 64; 0],0.037231645022984594,0.12278341632786961,tvm
80,2,500,1,64,64,1,[80; 2; 500; 1; 64; 64; 1],0.01708234826219268,0.2676112500028018,tvm
16,8,12,1,256,128,1,[16; 8; 12; 1; 256; 128; 1],0.014393992256373167,0.31759281858752564,tvm
16,1,1,1,64,64,1,[16; 1; 1; 1; 64; 64; 1],0.018309557999600656,0.24967443624407962,tvm
640,20,30,1,64,64,1,[640; 20; 30; 1; 64; 64; 1],0.03144534124294296,0.14537697448121994,tvm
80,1,750,1,64,64,0,[80; 1; 750; 1; 64; 64; 0],0.031873274012468755,0.1434251332210252,tvm
640,64,6,1,64,64,0,[640; 64; 6; 1; 64; 64; 0],0.037882303731748834,0.1206745134561945,tvm
256,16,750,1,64,64,1,[256; 16; 750; 1; 64; 64; 1],0.05894938646815717,0.07754836556098732,tvm
16,8,375,1,320,64,1,[16; 8; 375; 1; 320; 64; 1],0.06437590002315119,0.07101148985543614,tvm
32,8,500,1,256,128,1,[32; 8; 500; 1; 256; 128; 1],0.015634134120773524,0.2924004959989682,tvm
64,4,125,1,64,64,1,[64; 4; 125; 1; 64; 64; 1],0.0341225047595799,0.13397107286343457,tvm
10,10,4,1,320,64,1,[10; 10; 4; 1; 320; 64; 1],0.022268677872489206,0.20528513626200184,tvm
32,4,50,1,128,128,1,[32; 4; 50; 1; 128; 128; 1],0.02909442299278453,0.1571238780903919,tvm
160,4,60,1,64,64,1,[160; 4; 60; 1; 64; 64; 1],0.016443548738607205,0.27800742066677386,tvm
20,5,250,1,128,64,1,[20; 5; 250; 1; 128; 64; 1],0.02573336474597454,0.17764597115671313,tvm
32,4,10,1,128,64,1,[32; 4; 10; 1; 128; 64; 1],0.017142535507446155,0.2666716699780434,tvm
20,10,50,1,256,128,1,[20; 10; 50; 1; 256; 128; 1],0.015148457372561097,0.30177518799432024,tvm
32,16,20,1,256,64,1,[32; 16; 20; 1; 256; 64; 1],0.017184651238494553,0.266018117445894,tvm
40,40,50,1,64,64,1,[40; 40; 50; 1; 64; 64; 1],0.013585971886641346,0.3364815273851341,tvm
64,64,300,1,256,128,1,[64; 64; 300; 1; 256; 128; 1],0.012373085810395423,0.3694655190694484,tvm
20,5,12,1,128,128,1,[20; 5; 12; 1; 128; 128; 1],0.014817211253102869,0.3085215222581962,tvm
32,16,500,1,128,64,1,[32; 16; 500; 1; 128; 64; 1],0.033786757761845365,0.13530237507994877,tvm
40,40,25,1,64,64,1,[40; 40; 25; 1; 64; 64; 1],0.04090231723967008,0.11176453756010829,tvm
16,8,20,1,64,64,0,[16; 8; 20; 1; 64; 64; 0],0.015534965874394402,0.29426704946699983,tvm
10,5,20,1,256,64,1,[10; 5; 20; 1; 256; 64; 1],0.054573542496655136,0.08376638866184578,tvm
40,40,250,1,64,64,1,[40; 40; 250; 1; 64; 64; 1],0.01223812518583145,0.3735399419447916,tvm
32,16,500,1,128,128,1,[32; 16; 500; 1; 128; 128; 1],0.014342827125801705,0.31872576663807817,tvm
20,4,20,1,64,64,0,[20; 4; 20; 1; 64; 64; 0],0.023712482128757983,0.19278574662095127,tvm
32,32,100,1,256,64,1,[32; 32; 100; 1; 256; 64; 1],0.03283793476293795,0.13921181719954104,tvm
64,4,4,1,64,64,1,[64; 4; 4; 1; 64; 64; 1],0.0340117217565421,0.1344074435322953,tvm
20,1,375,1,64,64,1,[20; 1; 375; 1; 64; 64; 1],0.02914906750083901,0.15682932468755614,tvm
32,1,300,1,64,64,0,[32; 1; 300; 1; 64; 64; 0],0.03476897851214744,0.13148009424065837,tvm
10,10,500,1,256,128,1,[10; 10; 500; 1; 256; 128; 1],0.04024297225987539,0.1135956991920936,tvm
10,10,25,1,256,64,1,[10; 10; 25; 1; 256; 64; 1],0.01664105050440412,0.2747079320634671,tvm
20,4,300,1,64,64,1,[20; 4; 300; 1; 64; 64; 1],0.012607611250132322,0.36259276089121106,tvm
32,8,6,1,64,64,0,[32; 8; 6; 1; 64; 64; 0],0.03309877077117562,0.13811475365754802,tvm
10,1,100,1,64,64,1,[10; 1; 100; 1; 64; 64; 1],0.02182106362306513,0.20949613870318018,tvm
10,5,60,1,128,64,1,[10; 5; 60; 1; 128; 64; 1],0.03569159624748863,0.12808137074424714,tvm
16,4,4,1,64,64,1,[16; 4; 4; 1; 64; 64; 1],0.026631355984136462,0.17165586965048424,tvm
10,1,60,1,64,64,1,[10; 1; 60; 1; 64; 64; 1],0.0344850090041291,0.13256277737614067,tvm
16,4,10,1,64,64,1,[16; 4; 10; 1; 64; 64; 1],0.03146587198716588,0.14528211941156882,tvm
32,4,60,1,128,128,0,[32; 4; 60; 1; 128; 128; 0],0.01825934401131235,0.25036105177690937,tvm
5,5,50,1,64,64,1,[5; 5; 50; 1; 64; 64; 1],0.015221993118757382,0.30031734581428793,tvm
32,4,1,1,128,128,1,[32; 4; 1; 1; 128; 128; 1],0.02853634301573038,0.16019672068381768,tvm
32,32,12,1,256,128,0,[32; 32; 12; 1; 256; 128; 0],0.024948123755166307,0.18323736952290495,tvm
20,20,15,1,128,64,0,[20; 20; 15; 1; 128; 64; 0],0.05957195098744705,0.0767379361537422,tvm
160,5,4,1,64,64,1,[160; 5; 4; 1; 64; 64; 1],0.05245187447872013,0.08715472262641849,tvm
256,1,5,1,64,64,1,[256; 1; 5; 1; 64; 64; 1],0.055682739010080695,0.08209776768705593,tvm
640,20,10,1,64,64,1,[640; 20; 10; 1; 64; 64; 1],0.057701816491317004,0.07922503743216615,tvm
64,8,3,1,64,64,0,[64; 8; 3; 1; 64; 64; 0],0.018170734867453575,0.25158193131840056,tvm
32,32,30,1,256,64,0,[32; 32; 30; 1; 256; 64; 0],0.035717530496185645,0.1279883717581417,tvm
160,40,375,1,256,128,1,[160; 40; 375; 1; 256; 128; 1],0.0223555973789189,0.2044869789853785,tvm
8,1,300,1,128,64,1,[8; 1; 300; 1; 128; 64; 1],0.016008764505386353,0.28555786237535424,tvm
16,4,150,1,256,64,1,[16; 4; 150; 1; 256; 64; 1],0.01603642012923956,0.28506540328744473,tvm
640,2,150,1,64,64,1,[640; 2; 150; 1; 64; 64; 1],0.031136359233641997,0.146819624514393,tvm
320,4,25,1,64,64,1,[320; 4; 25; 1; 64; 64; 1],0.017309746370301582,0.26409564147466624,tvm
64,4,125,1,64,64,1,[64; 4; 125; 1; 64; 64; 1],0.03399450349388644,0.1344755210868338,tvm
128,2,5,1,64,64,1,[128; 2; 5; 1; 64; 64; 1],0.017726057252730243,0.2578931403780985,tvm
320,64,150,1,256,128,1,[320; 64; 150; 1; 256; 128; 1],0.03157611875212751,0.14477487265975528,tvm
64,64,750,1,256,128,0,[64; 64; 750; 1; 256; 128; 0],0.022040866999304853,0.207406930570052,tvm
320,64,5,1,64,64,1,[320; 64; 5; 1; 64; 64; 1],0.03183229424757883,0.14360977364288707,tvm
10,2,750,1,64,64,0,[10; 2; 750; 1; 64; 64; 0],0.01678886050649453,0.2722893891256158,tvm
16,16,2,1,128,64,1,[16; 16; 2; 1; 128; 64; 1],0.04165421050856821,0.1097470943660842,tvm
32,8,375,1,128,128,0,[32; 8; 375; 1; 128; 128; 0],0.01813627075171098,0.25206000913927146,tvm
160,5,375,1,64,64,1,[160; 5; 375; 1; 64; 64; 1],0.017514367747935466,0.26101019672648107,tvm
640,20,50,1,64,64,1,[640; 20; 50; 1; 64; 64; 1],0.01708913363108877,0.2675049929454686,tvm
32,4,500,1,128,128,0,[32; 4; 500; 1; 128; 128; 0],0.03492830402683467,0.13088034758047346,tvm
20,1,15,1,128,64,1,[20; 1; 15; 1; 128; 64; 1],0.01734014062094502,0.263632727747708,tvm
10,10,1500,1,64,64,0,[10; 10; 1500; 1; 64; 64; 0],0.016121377135277726,0.28356315549650585,tvm
10,2,500,1,64,64,0,[10; 2; 500; 1; 64; 64; 0],0.031295236753067,0.14607426067740362,tvm
80,5,1,1,64,64,1,[80; 5; 1; 1; 64; 64; 1],0.046515763766365126,0.09827697540105974,tvm
16,1,2,1,64,64,1,[16; 1; 2; 1; 64; 64; 1],0.04139106348156929,0.11044482037684653,tvm
16,8,375,1,256,64,1,[16; 8; 375; 1; 256; 64; 1],0.03645824175328016,0.12538807006559163,tvm
40,20,4,1,64,64,0,[40; 20; 4; 1; 64; 64; 0],0.01986923125514295,0.23007576451883632,tvm
32,32,150,1,128,64,1,[32; 32; 150; 1; 128; 64; 1],0.015084775994182564,0.30304915188608306,tvm
10,5,30,1,64,64,0,[10; 5; 30; 1; 64; 64; 0],0.036720713251270354,0.1244918240053636,tvm
10,2,300,1,256,128,1,[10; 2; 300; 1; 256; 128; 1],0.03397821300313808,0.1345399939368905,tvm
8,1,750,1,128,128,1,[8; 1; 750; 1; 128; 128; 1],0.040035147743765265,0.11418538032348056,tvm
16,2,750,1,256,128,1,[16; 2; 750; 1; 256; 128; 1],0.03414167452137917,0.13389585119985808,tvm
32,2,30,1,64,64,0,[32; 2; 30; 1; 64; 64; 0],0.017624445870751515,0.25937998873570506,tvm
32,8,50,1,128,128,1,[32; 8; 50; 1; 128; 128; 1],0.031351475248811767,0.14581223164615933,tvm
16,16,125,1,64,64,0,[16; 16; 125; 1; 64; 64; 0],0.018574434376205318,0.24611401234832628,tvm
32,2,5,1,64,64,0,[32; 2; 5; 1; 64; 64; 0],0.015222168498439714,0.30031388575794227,tvm
32,1,25,1,64,64,0,[32; 1; 25; 1; 64; 64; 0],0.018383269387413748,0.24867331675824958,tvm
80,4,60,1,64,64,1,[80; 4; 60; 1; 64; 64; 1],0.03223535101278685,0.14181413968829487,tvm
10,1,750,1,128,128,1,[10; 1; 750; 1; 128; 128; 1],0.021201693496550433,0.215616199346168,tvm
8,2,10,1,128,64,1,[8; 2; 10; 1; 128; 64; 1],0.01526951274718158,0.29938274043959645,tvm
10,2,500,1,128,64,1,[10; 2; 500; 1; 128; 64; 1],0.032038481236668304,0.14268555795948698,tvm
16,16,6,1,128,64,1,[16; 16; 6; 1; 128; 64; 1],0.03204570300295018,0.14265340257967563,tvm
80,4,10,1,64,64,1,[80; 4; 10; 1; 64; 64; 1],0.018431595497531816,0.2480213160081955,tvm
16,8,25,1,128,64,1,[16; 8; 25; 1; 128; 64; 1],0.028689801023574546,0.1593398492959992,tvm
128,64,5,1,64,64,1,[128; 64; 5; 1; 64; 64; 1],0.0268425969989039,0.17030500333537932,tvm
32,2,20,1,64,64,1,[32; 2; 20; 1; 64; 64; 1],0.02817347223754041,0.16226003429343946,tvm
8,4,50,1,128,64,1,[8; 4; 50; 1; 128; 64; 1],0.015409542887937278,0.29666217905834996,tvm
40,40,12,1,64,64,1,[40; 40; 12; 1; 64; 64; 1],0.020431081255082972,0.22374873431092948,tvm
10,10,300,1,128,64,1,[10; 10; 300; 1; 128; 64; 1],0.03057830050238408,0.14949910545460673,tvm
40,40,500,1,64,64,0,[40; 40; 500; 1; 64; 64; 0],0.03976490598870441,0.11496138260020351,tvm
20,5,4,1,256,128,1,[20; 5; 4; 1; 256; 128; 1],0.014493684124317952,0.31540832077045805,tvm
