kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
64,4,500,1,64,16,1,[64; 4; 500; 1; 64; 16; 1],0.1398817669833079,0.13072264298674696,tvm
160,5,125,1,128,64,1,[160; 5; 125; 1; 128; 64; 1],0.08914121700217947,0.20513197935436767,tvm
5,1,50,1,128,16,1,[5; 1; 50; 1; 128; 16; 1],0.11185055202804506,0.16348345139261702,tvm
64,4,2,1,32,16,1,[64; 4; 2; 1; 32; 16; 1],0.11755717289634049,0.15554741437885936,tvm
64,2,250,1,16,16,1,[64; 2; 250; 1; 16; 16; 1],0.11977170000318438,0.15267140973391982,tvm
8,8,1500,1,128,128,1,[8; 8; 1500; 1; 128; 128; 1],0.0650447504594922,0.28112513548809825,tvm
8,8,10,1,128,64,1,[8; 8; 10; 1; 128; 64; 1],0.06055132899200544,0.30198700160864417,tvm
64,2,30,1,32,16,1,[64; 2; 30; 1; 32; 16; 1],0.11125349602662027,0.1643608060760532,tvm
64,2,20,1,32,16,1,[64; 2; 20; 1; 32; 16; 1],0.11161617399193347,0.1638267433090459,tvm
160,1,100,1,256,64,1,[160; 1; 100; 1; 256; 64; 1],0.08717738051200286,0.20975296778040553,tvm
20,4,75,1,128,128,0,[20; 4; 75; 1; 128; 128; 0],0.07377434248337522,0.2478600780458993,tvm
128,2,2,1,256,64,1,[128; 2; 2; 1; 256; 64; 1],0.08533858403097838,0.21427252975133113,tvm
20,10,500,1,256,64,1,[20; 10; 500; 1; 256; 64; 1],0.07065974897705019,0.25878544079817445,tvm
8,4,60,1,256,16,1,[8; 4; 60; 1; 256; 16; 1],0.09770974051207304,0.1871432079328355,tvm
80,4,30,1,128,64,1,[80; 4; 30; 1; 128; 64; 1],0.09021294495323673,0.20269501561214934,tvm
40,2,125,1,32,16,1,[40; 2; 125; 1; 32; 16; 1],0.08330918848514557,0.21949216668908877,tvm
160,1,20,1,128,128,1,[160; 1; 20; 1; 128; 128; 1],0.08511890802765265,0.21482552712933994,tvm
256,4,60,1,64,64,0,[256; 4; 60; 1; 64; 64; 0],0.0682498054811731,0.2679233172431305,tvm
40,1,6,1,32,16,1,[40; 1; 6; 1; 32; 16; 1],0.10829638701397926,0.16884879348148435,tvm
20,20,6,1,128,64,1,[20; 20; 6; 1; 128; 64; 1],0.06805322150466964,0.26869726195782767,tvm
32,32,75,1,128,128,1,[32; 32; 75; 1; 128; 128; 1],0.05559563799761236,0.3289055570600628,tvm
256,2,50,1,64,64,0,[256; 2; 50; 1; 64; 64; 0],0.06797804246889427,0.2689944226340668,tvm
5,5,500,1,128,64,1,[5; 5; 500; 1; 128; 64; 1],0.07937625551130623,0.23036755976867287,tvm
8,1,4,1,128,16,1,[8; 1; 4; 1; 128; 16; 1],0.067108653485775,0.2724792308579147,tvm
10,5,60,1,256,16,1,[10; 5; 60; 1; 256; 16; 1],0.09245941648259759,0.1977701675108015,tvm
20,20,1500,1,64,64,1,[20; 20; 1500; 1; 64; 64; 1],0.049366017745342106,0.37041096529281264,tvm
32,16,250,1,64,64,1,[32; 16; 250; 1; 64; 64; 1],0.07696335250511765,0.23758988779105464,tvm
16,4,2,1,64,64,0,[16; 4; 2; 1; 64; 64; 0],0.06861560948891565,0.2664949626173358,tvm
5,5,12,1,64,64,1,[5; 5; 12; 1; 64; 64; 1],0.05947286746231839,0.307463135139734,tvm
5,5,750,1,64,64,1,[5; 5; 750; 1; 64; 64; 1],0.0592033049906604,0.30886306581362216,tvm
20,2,3,1,256,16,1,[20; 2; 3; 1; 256; 16; 1],0.11253415199462324,0.1624903548088047,tvm
8,1,3,1,32,16,1,[8; 1; 3; 1; 32; 16; 1],0.05554445745656267,0.3292086217605822,tvm
8,1,375,1,256,128,1,[8; 1; 375; 1; 256; 128; 1],0.0778943890472874,0.23475008289253754,tvm
10,2,1,1,160,16,1,[10; 2; 1; 1; 160; 16; 1],0.047183935006614774,0.38754110447021406,tvm
10,5,50,1,128,16,1,[10; 5; 50; 1; 128; 16; 1],0.08843770052772015,0.20676379164768946,tvm
20,4,10,1,160,16,1,[20; 4; 10; 1; 160; 16; 1],0.05648704495979473,0.3237151863534257,tvm
32,1,2,1,128,16,1,[32; 1; 2; 1; 128; 16; 1],0.15393571997992694,0.1187879868824385,tvm
32,2,5,1,128,16,1,[32; 2; 5; 1; 128; 16; 1],0.11690822103992105,0.15641085052068496,tvm
256,2,500,1,64,64,1,[256; 2; 500; 1; 64; 64; 1],0.06515115400543436,0.2806660076073103,tvm
8,4,6,1,128,128,1,[8; 4; 6; 1; 128; 128; 1],0.06406946096103638,0.2854045283264468,tvm
8,1,50,1,128,64,1,[8; 1; 50; 1; 128; 64; 1],0.05891075899126008,0.31039685447656734,tvm
160,4,10,1,64,64,1,[160; 4; 10; 1; 64; 64; 1],0.06775897002080455,0.2698641121625651,tvm
256,1,4,1,64,64,1,[256; 1; 4; 1; 64; 64; 1],0.06463009846629575,0.2829287703352361,tvm
8,1,15,1,128,64,1,[8; 1; 15; 1; 128; 64; 1],0.060287734027951956,0.3033073738886297,tvm
10,1,150,1,16,16,1,[10; 1; 150; 1; 16; 16; 1],0.07194440148305148,0.2541645202236063,tvm
16,2,4,1,16,16,1,[16; 2; 4; 1; 16; 16; 1],0.06538692151661962,0.27965400207848207,tvm
10,2,25,1,64,16,1,[10; 2; 25; 1; 64; 16; 1],0.07337994751287624,0.24919225081900784,tvm
32,2,250,1,32,16,1,[32; 2; 250; 1; 32; 16; 1],0.07683574949624017,0.23798445913004426,tvm
10,2,125,1,256,64,1,[10; 2; 125; 1; 256; 64; 1],0.06470053101656958,0.2826207760339923,tvm
16,2,100,1,256,64,1,[16; 2; 100; 1; 256; 64; 1],0.05842422996647656,0.3129816909218403,tvm
20,2,30,1,256,128,1,[20; 2; 30; 1; 256; 128; 1],0.061640772968530655,0.29664965906656715,tvm
10,1,500,1,128,64,1,[10; 1; 500; 1; 128; 64; 1],0.07007489702664316,0.26094528942028816,tvm
20,2,3,1,128,128,1,[20; 2; 3; 1; 128; 128; 1],0.05799920402932912,0.3152752626823558,tvm
32,1,1500,1,128,128,1,[32; 1; 1500; 1; 128; 128; 1],0.05865976453060284,0.31172498614744043,tvm
32,4,10,1,128,128,1,[32; 4; 10; 1; 128; 128; 1],0.05777408246649429,0.3165037592127745,tvm
32,2,375,1,128,64,1,[32; 2; 375; 1; 128; 64; 1],0.07045077247312292,0.25955307009146444,tvm
20,4,25,1,128,128,1,[20; 4; 25; 1; 128; 128; 1],0.05678623396670446,0.3220096317082019,tvm
20,4,12,1,128,128,1,[20; 4; 12; 1; 128; 128; 1],0.056874354544561356,0.321510713082244,tvm
160,32,250,1,64,64,0,[160; 32; 250; 1; 64; 64; 0],0.08027349348412827,0.22779268089696073,tvm
16,8,50,1,256,16,1,[16; 8; 50; 1; 256; 16; 1],0.08585616253549233,0.21298080121103832,tvm
32,2,500,1,16,16,1,[32; 2; 500; 1; 16; 16; 1],0.0865481654764153,0.21127789578275014,tvm
40,20,500,1,64,64,0,[40; 20; 500; 1; 64; 64; 0],0.09587422746699303,0.19072606652303484,tvm
32,8,3,1,16,16,1,[32; 8; 3; 1; 16; 16; 1],0.11358979903161526,0.16098025035350977,tvm
32,8,12,1,16,16,1,[32; 8; 12; 1; 16; 16; 1],0.08454881049692631,0.21627405729592195,tvm
128,8,150,1,64,64,0,[128; 8; 150; 1; 64; 64; 0],0.07828370545757934,0.2335826361160563,tvm
16,16,6,1,256,16,1,[16; 16; 6; 1; 256; 16; 1],0.08785571751650423,0.20813345793094462,tvm
10,10,15,1,256,16,1,[10; 10; 15; 1; 256; 16; 1],0.10005969798658043,0.18274804595319374,tvm
16,1,1,1,64,64,0,[16; 1; 1; 1; 64; 64; 0],0.06110171345062554,0.2992668004390814,tvm
80,10,15,1,64,64,1,[80; 10; 15; 1; 64; 64; 1],0.07759977702517062,0.2356413251004967,tvm
10,2,1500,1,64,64,0,[10; 2; 1500; 1; 64; 64; 0],0.06379993096925318,0.28661025189081535,tvm
128,16,12,1,64,64,1,[128; 16; 12; 1; 64; 64; 1],0.07027092954376712,0.26021733886877535,tvm
40,4,300,1,64,64,0,[40; 4; 300; 1; 64; 64; 0],0.08229168446268886,0.22220610022881535,tvm
128,16,10,1,64,64,1,[128; 16; 10; 1; 64; 64; 1],0.06990383850643411,0.26158383683080905,tvm
16,16,150,1,80,16,1,[16; 16; 150; 1; 80; 16; 1],0.052863327029626817,0.3459054757462808,tvm
80,2,50,1,64,64,0,[80; 2; 50; 1; 64; 64; 0],0.08469203748973086,0.21590830528704047,tvm
32,4,10,1,64,64,0,[32; 4; 10; 1; 64; 64; 0],0.06327184749534354,0.2890023764053992,tvm
160,10,10,1,64,64,1,[160; 10; 10; 1; 64; 64; 1],0.06628664897289127,0.2758581791212956,tvm
20,20,25,1,64,16,1,[20; 20; 25; 1; 64; 16; 1],0.06736534152878448,0.27144097945233453,tvm
160,8,3,1,64,64,1,[160; 8; 3; 1; 64; 64; 1],0.06663572054821998,0.2744130945876408,tvm
8,4,300,1,32,16,1,[8; 4; 300; 1; 32; 16; 1],0.07205143850296736,0.25378694257382817,tvm
20,1,750,1,16,16,1,[20; 1; 750; 1; 16; 16; 1],0.06617829500464723,0.2763098427427031,tvm
20,4,125,1,16,16,1,[20; 4; 125; 1; 16; 16; 1],0.06626735802274197,0.2759384836111755,tvm
64,2,12,1,64,64,1,[64; 2; 12; 1; 64; 64; 1],0.07733248494332656,0.23645579602304323,tvm
16,4,150,1,80,16,1,[16; 4; 150; 1; 80; 16; 1],0.053602467000018805,0.34113568477562556,tvm
10,1,20,1,160,16,1,[10; 1; 20; 1; 160; 16; 1],0.06478080147644505,0.2822705781490394,tvm
16,8,12,1,128,16,1,[16; 8; 12; 1; 128; 16; 1],0.08500180899864063,0.2151214721325133,tvm
40,4,3,1,64,64,1,[40; 4; 3; 1; 64; 64; 1],0.07390874350676313,0.2474093512906362,tvm
16,8,4,1,128,16,1,[16; 8; 4; 1; 128; 16; 1],0.10224696202203631,0.17883870507344113,tvm
16,16,4,1,64,16,1,[16; 16; 4; 1; 64; 16; 1],0.07066884002415463,0.25875214987912953,tvm
16,8,30,1,32,16,1,[16; 8; 30; 1; 32; 16; 1],0.05620351905236021,0.32534820940089154,tvm
160,1,2,1,64,64,1,[160; 1; 2; 1; 64; 64; 1],0.06850023800507188,0.26694380659466294,tvm
8,4,1500,1,256,64,1,[8; 4; 1500; 1; 256; 64; 1],0.08641928603174165,0.21159298028680748,tvm
16,1,10,1,160,16,1,[16; 1; 10; 1; 160; 16; 1],0.05451265798183158,0.3354397852294911,tvm
8,2,10,1,160,16,1,[8; 2; 10; 1; 160; 16; 1],0.046927813527872786,0.389656216879857,tvm
256,2,2,1,64,64,1,[256; 2; 2; 1; 64; 64; 1],0.06470172898843884,0.2826155432257714,tvm
16,4,25,1,32,16,1,[16; 4; 25; 1; 32; 16; 1],0.056331134983338416,0.32461114605844216,tvm
10,2,300,1,256,64,1,[10; 2; 300; 1; 256; 64; 1],0.07523680152371526,0.24304215377830063,tvm
20,5,3,1,64,16,1,[20; 5; 3; 1; 64; 16; 1],0.09517689747735858,0.192123454014292,tvm
20,4,6,1,16,16,1,[20; 4; 6; 1; 16; 16; 1],0.06630708201555535,0.27577317127941986,tvm
8,8,1,1,80,16,1,[8; 8; 1; 1; 80; 16; 1],0.042383997730212286,0.4314296731070229,tvm
10,1,15,1,32,16,1,[10; 1; 15; 1; 32; 16; 1],0.06110274250386283,0.29926176037938546,tvm
10,5,6,1,32,16,1,[10; 5; 6; 1; 32; 16; 1],0.06894410349195823,0.2652252094023845,tvm
16,2,15,1,64,16,1,[16; 2; 15; 1; 64; 16; 1],0.06436150247463956,0.2841094999750733,tvm
16,4,4,1,16,16,1,[16; 4; 4; 1; 16; 16; 1],0.06532223901012912,0.27993091729263647,tvm
8,2,1,1,80,16,1,[8; 2; 1; 1; 80; 16; 1],0.043830873240949586,0.41718799863267636,tvm
20,20,300,1,256,64,1,[20; 20; 300; 1; 256; 64; 1],0.07189354655565694,0.25434430712857187,tvm
10,2,1,1,32,16,1,[10; 2; 1; 1; 32; 16; 1],0.0513782249763608,0.355903970877304,tvm
