kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
6,2,197,1,384,192,12,1,[6; 2; 197; 1; 384; 192; 12; 1],0.0043329842810635455,0.19952728081819052,tvm
6,6,1,1,64,32,2,0,[6; 6; 1; 1; 64; 32; 2; 0],0.0027582216571317986,0.3134441966232665,tvm
12,4,1,1,128,32,2,1,[12; 4; 1; 1; 128; 32; 2; 1],0.0017840177333710017,0.4846076108195171,tvm
4,4,1,1,64,32,2,0,[4; 4; 1; 1; 64; 32; 2; 0],0.01052488243294647,0.08214329964601216,tvm
8,4,1,1,512,64,4,1,[8; 4; 1; 1; 512; 64; 4; 1],0.006997554934059735,0.12355009422226725,tvm
8,8,197,1,512,32,2,0,[8; 8; 197; 1; 512; 32; 2; 0],0.007048217754345387,0.12266201209455503,tvm
8,4,1,1,512,32,2,0,[8; 4; 1; 1; 512; 32; 2; 0],0.007146277996071149,0.120978860870495,tvm
4,4,197,1,512,32,2,0,[4; 4; 197; 1; 512; 32; 2; 0],0.026421464484883472,0.03272144781842831,tvm
12,6,1,1,96,32,2,1,[12; 6; 1; 1; 96; 32; 2; 1],0.007356159432674758,0.11752716609001154,tvm
12,4,1,1,96,32,2,1,[12; 4; 1; 1; 96; 32; 2; 1],0.00183945220305759,0.4700032814070918,tvm
24,4,197,1,48,48,3,1,[24; 4; 197; 1; 48; 48; 3; 1],0.003449577656283509,0.2506244698836596,tvm
6,1,1,1,384,32,2,1,[6; 1; 1; 1; 384; 32; 2; 1],0.0037199895305093378,0.23240618403304972,tvm
3,3,197,1,48,48,3,1,[3; 3; 197; 1; 48; 48; 3; 1],0.006790782434109133,0.1273120704156368,tvm
8,8,1,1,384,64,4,1,[8; 8; 1; 1; 384; 64; 4; 1],0.004102643219084712,0.2107296504377609,tvm
12,4,197,1,512,32,2,1,[12; 4; 197; 1; 512; 32; 2; 1],0.0069584513767040335,0.12424439356190152,tvm
8,4,197,1,96,32,2,1,[8; 4; 197; 1; 96; 32; 2; 1],0.004822569844691316,0.1792713427220274,tvm
6,6,1,1,192,32,2,1,[6; 6; 1; 1; 192; 32; 2; 1],0.008615495811682194,0.10034809259105965,tvm
24,24,197,1,48,48,3,1,[24; 24; 197; 1; 48; 48; 3; 1],0.0017426784688723274,0.496103318467011,tvm
12,4,197,1,32,32,2,1,[12; 4; 197; 1; 32; 32; 2; 1],0.0015497951635552454,0.5578469927892202,tvm
12,4,1,1,384,48,3,0,[12; 4; 1; 1; 384; 48; 3; 0],0.006582723748579156,0.1313359947111831,tvm
8,4,1,1,96,32,2,1,[8; 4; 1; 1; 96; 32; 2; 1],0.004240770344040357,0.203865925596169,tvm
12,6,1,1,32,32,2,1,[12; 6; 1; 1; 32; 32; 2; 1],0.00466081340709934,0.18549306653462955,tvm
12,12,197,1,384,48,3,0,[12; 12; 197; 1; 384; 48; 3; 0],0.006693692310363986,0.12915869617878498,tvm
6,2,197,1,192,48,3,1,[6; 2; 197; 1; 192; 48; 3; 1],0.004378949186502723,0.19743288506141557,tvm
24,24,1,1,48,48,3,1,[24; 24; 1; 1; 48; 48; 3; 1],0.0069151061834418215,0.1250231809164012,tvm
3,1,197,1,96,48,3,1,[3; 1; 197; 1; 96; 48; 3; 1],0.009298305376432836,0.09297915441880693,tvm
12,3,197,1,96,48,3,0,[12; 3; 197; 1; 96; 48; 3; 0],0.00498014262484503,0.17359915901112855,tvm
8,4,1,1,512,32,2,1,[8; 4; 1; 1; 512; 32; 2; 1],0.00531556575151626,0.1626446951920329,tvm
6,6,1,1,512,32,2,1,[6; 6; 1; 1; 512; 32; 2; 1],0.009519854436803143,0.09081531415924621,tvm
3,1,197,1,384,48,3,1,[3; 1; 197; 1; 384; 48; 3; 1],0.009836378252657596,0.0878929773969385,tvm
6,1,197,1,512,32,2,1,[6; 1; 197; 1; 512; 32; 2; 1],0.00775218856142601,0.11152316079235543,tvm
12,1,1,1,384,48,3,1,[12; 1; 1; 1; 384; 48; 3; 1],0.013151222883607261,0.06573902511425109,tvm
6,6,197,1,192,48,3,1,[6; 6; 197; 1; 192; 48; 3; 1],0.005847280906891683,0.14785480383020472,tvm
3,1,1,1,48,48,3,1,[3; 1; 1; 1; 48; 48; 3; 1],0.0022626147019764176,0.3821015441442059,tvm
8,4,197,1,384,48,3,0,[8; 4; 197; 1; 384; 48; 3; 0],0.003385364940186264,0.25537824922975766,tvm
6,1,197,1,192,48,3,1,[6; 1; 197; 1; 192; 48; 3; 1],0.003894597033649916,0.22198665586163063,tvm
6,6,1,1,96,48,3,0,[6; 6; 1; 1; 96; 48; 3; 0],0.0037257057811075356,0.2320496094491842,tvm
