kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
128,2,750,5,256,64,4,1,[128; 2; 750; 5; 256; 64; 4; 1],0.027201246499316767,0.1680595251965161,tvm
128,16,150,5,128,32,2,0,[128; 16; 150; 5; 128; 32; 2; 0],0.015367812753538601,0.29746774279091553,tvm
80,10,1500,6,32,32,2,1,[80; 10; 1500; 6; 32; 32; 2; 1],0.007535370503319427,0.6066627472948807,tvm
256,64,60,5,64,32,2,0,[256; 64; 60; 5; 64; 32; 2; 0],0.017593188502360135,0.25984082253284063,tvm
40,5,300,5,80,80,5,1,[40; 5; 300; 5; 80; 80; 5; 1],0.012378987375996076,0.36928937986421784,tvm
80,80,4,4,160,32,2,1,[80; 80; 4; 4; 160; 32; 2; 1],0.008833909123495687,0.517486483902112,tvm
256,64,150,5,64,32,2,0,[256; 64; 150; 5; 64; 32; 2; 0],0.016636069238302298,0.27479018666882415,tvm
128,8,750,5,128,64,4,0,[128; 8; 750; 5; 128; 64; 4; 0],0.009389629689394496,0.48685930357743074,tvm
160,1,30,5,128,32,2,1,[160; 1; 30; 5; 128; 32; 2; 1],0.022553023751243018,0.20269692533696798,tvm
40,40,100,4,64,64,4,1,[40; 40; 100; 4; 64; 64; 4; 1],0.012602611124748364,0.3627366207032631,tvm
80,8,10,5,64,64,4,0,[80; 8; 10; 5; 64; 64; 4; 0],0.007797796868544538,0.5862461729247163,tvm
80,8,30,5,64,64,4,0,[80; 8; 30; 5; 64; 64; 4; 0],0.016582085750997066,0.2756847745256471,tvm
80,4,20,5,32,32,2,1,[80; 4; 20; 5; 32; 32; 2; 1],0.013907938366173767,0.3286920355174269,tvm
64,32,30,5,128,32,2,1,[64; 32; 30; 5; 128; 32; 2; 1],0.010634320315148216,0.42987501184412624,tvm
80,20,20,4,64,32,2,1,[80; 20; 20; 4; 64; 32; 2; 1],0.016721886495361105,0.27337995462992487,tvm
160,32,125,5,256,32,2,1,[160; 32; 125; 5; 256; 32; 2; 1],0.028210541233420372,0.16204682262575335,tvm
256,2,15,5,64,32,2,1,[256; 2; 15; 5; 64; 32; 2; 1],0.01723225424939301,0.2652832592456438,tvm
80,2,15,5,64,32,2,1,[80; 2; 15; 5; 64; 32; 2; 1],0.021568058495176956,0.21195364304352352,tvm
160,5,50,5,64,32,2,1,[160; 5; 50; 5; 64; 32; 2; 1],0.008044766807870474,0.5682487361791749,tvm
80,16,100,4,128,32,2,1,[80; 16; 100; 4; 128; 32; 2; 1],0.016397561121266335,0.2787871036199275,tvm
80,40,100,4,128,64,4,1,[80; 40; 100; 4; 128; 64; 4; 1],0.010255949062411673,0.44573432878903224,tvm
256,64,20,5,160,32,2,1,[256; 64; 20; 5; 160; 32; 2; 1],0.015497979868086986,0.294969319249274,tvm
256,128,20,5,160,32,2,1,[256; 128; 20; 5; 160; 32; 2; 1],0.014880718372296542,0.3072048309132177,tvm
80,2,75,5,64,32,2,1,[80; 2; 75; 5; 64; 32; 2; 1],0.016807592124678195,0.27198592978208047,tvm
64,32,1500,5,64,64,4,1,[64; 32; 1500; 5; 64; 64; 4; 1],0.014432067502639256,0.3167549327629305,tvm
80,16,750,5,64,64,4,1,[80; 16; 750; 5; 64; 64; 4; 1],0.022041415388230234,0.2074017702996352,tvm
40,20,60,4,64,32,2,0,[40; 20; 60; 4; 64; 32; 2; 0],0.010680686253181193,0.42800888098992634,tvm
40,10,1500,5,256,64,4,1,[40; 10; 1500; 5; 256; 64; 4; 1],0.012373227618809324,0.3694612846594089,tvm
40,8,300,5,256,64,4,1,[40; 8; 300; 5; 256; 64; 4; 1],0.020244093248038553,0.2258154275134796,tvm
80,4,750,5,160,32,2,1,[80; 4; 750; 5; 160; 32; 2; 1],0.014732376745087095,0.3102981040009744,tvm
256,128,4,4,32,32,2,0,[256; 128; 4; 4; 32; 32; 2; 0],0.01686844674986787,0.2710047130726117,tvm
320,5,300,25,64,16,1,1,[320; 5; 300; 25; 64; 16; 1; 1],0.008179223877959885,0.5589073779661362,tvm
32,8,150,25,32,16,1,1,[32; 8; 150; 25; 32; 16; 1; 1],0.017551039622048847,0.260464831136591,tvm
80,2,500,10,160,32,2,1,[80; 2; 500; 10; 160; 32; 2; 1],0.014361842491780408,0.31830376736445193,tvm
160,5,75,15,64,16,1,0,[160; 5; 75; 15; 64; 16; 1; 0],0.008680483129865024,0.5266329653588826,tvm
40,5,1500,15,16,16,1,0,[40; 5; 1500; 15; 16; 16; 1; 0],0.012980258994502947,0.352183155464351,tvm
256,256,300,12,32,32,2,1,[256; 256; 300; 12; 32; 32; 2; 1],0.015130151237826794,0.30214030908029343,tvm
160,1,500,10,32,32,2,0,[160; 1; 500; 10; 32; 32; 2; 0],0.013626547370222397,0.33547959341618333,tvm
160,5,1500,15,160,16,1,1,[160; 5; 1500; 15; 160; 16; 1; 1],0.0175767508771969,0.26008382341922415,tvm
40,8,10,10,128,32,2,1,[40; 8; 10; 10; 128; 32; 2; 1],0.02573750601732172,0.17761738718397707,tvm
80,5,150,30,32,16,1,0,[80; 5; 150; 30; 32; 16; 1; 0],0.02444606511562597,0.1870005888394082,tvm
160,40,1500,10,32,16,1,1,[160; 40; 1500; 10; 32; 16; 1; 1],0.02771680473233573,0.164933462409371,tvm
