kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
128,2,16,8,1024,32,2,1,[128; 2; 16; 8; 1024; 32; 2; 1],0.005835790874698432,0.6844959533101261,tvm
64,1,64,8,256,32,2,1,[64; 1; 64; 8; 256; 32; 2; 1],0.006173265373945469,0.6470765463857288,tvm
256,1,64,8,256,32,2,1,[256; 1; 64; 8; 256; 32; 2; 1],0.006574428502062801,0.6075927720321082,tvm
256,2,16,4,256,32,2,1,[256; 2; 16; 4; 256; 32; 2; 1],0.007486357309971936,0.5335806284285157,tvm
256,2,64,8,1024,32,2,1,[256; 2; 64; 8; 1024; 32; 2; 1],0.00642398206400685,0.621822290021104,tvm
256,1,16,4,1024,32,2,1,[256; 1; 16; 4; 1024; 32; 2; 1],0.00845119112636894,0.4726641698625872,tvm
64,1,64,4,1024,32,2,1,[64; 1; 64; 4; 1024; 32; 2; 1],0.006963983316381928,0.5736049408243818,tvm
128,2,32,4,1024,32,2,1,[128; 2; 32; 4; 1024; 32; 2; 1],0.006223009091627318,0.6419041301851378,tvm
64,2,32,4,256,64,4,1,[64; 2; 32; 4; 256; 64; 4; 1],0.005697321437764913,0.7011321516137466,tvm
128,2,16,4,1024,64,4,1,[128; 2; 16; 4; 1024; 64; 4; 1],0.005231842813373078,0.7635120894467111,tvm
64,2,32,4,1024,64,4,1,[64; 2; 32; 4; 1024; 64; 4; 1],0.0052899343718308955,0.755127560630337,tvm
128,1,16,4,1024,64,4,1,[128; 1; 16; 4; 1024; 64; 4; 1],0.005240331844106549,0.762275244570183,tvm
64,1,32,4,512,64,4,1,[64; 1; 32; 4; 512; 64; 4; 1],0.005451216595247388,0.7327860062610401,tvm
128,2,32,4,1024,64,4,1,[128; 2; 32; 4; 1024; 64; 4; 1],0.005172879467863822,0.7722150231628782,tvm
32,2,32,4,256,64,4,1,[32; 2; 32; 4; 256; 64; 4; 1],0.006206696656590793,0.6435911820909536,tvm
32,16,8,4,256,32,2,1,[32; 16; 8; 4; 256; 32; 2; 1],0.006849065124697518,0.5832292678442964,tvm
32,32,8,4,64,64,4,1,[32; 32; 8; 4; 64; 64; 4; 1],0.005827340184623608,0.6854885954033676,tvm
64,1,16,8,64,32,2,1,[64; 1; 16; 8; 64; 32; 2; 1],0.005868029656994622,0.6807353526807336,tvm
32,8,32,4,128,32,2,1,[32; 8; 32; 4; 128; 32; 2; 1],0.007271977068739943,0.5493107583172565,tvm
16,16,16,4,512,64,4,1,[16; 16; 16; 4; 512; 64; 4; 1],0.00710898193938192,0.5619053856314257,tvm
8,1,16,4,1024,32,2,1,[8; 1; 16; 4; 1024; 32; 2; 1],0.009875899937469512,0.4044770869882631,tvm
8,1,32,4,512,32,2,1,[8; 1; 32; 4; 512; 32; 2; 1],0.007330636624828912,0.5449151884797545,tvm
32,16,32,8,128,32,2,1,[32; 16; 32; 8; 128; 32; 2; 1],0.006119335688708816,0.6527792298542943,tvm
8,4,32,8,256,32,2,1,[8; 4; 32; 8; 256; 32; 2; 1],0.008837598623358645,0.45199781166087155,tvm
128,8,32,4,128,32,2,1,[128; 8; 32; 4; 128; 32; 2; 1],0.006455560127506033,0.6187805797168613,tvm
32,2,4,4,256,32,2,1,[32; 2; 4; 4; 256; 32; 2; 1],0.006486244310508482,0.6158533423761967,tvm
128,128,64,4,64,32,2,1,[128; 128; 64; 4; 64; 32; 2; 1],0.007248842441185843,0.5510638795787873,tvm
16,1,64,4,256,32,2,1,[16; 1; 64; 4; 256; 32; 2; 1],0.008060805062996224,0.49555537032307834,tvm
8,1,64,8,256,32,2,1,[8; 1; 64; 8; 256; 32; 2; 1],0.009006100372062065,0.4435410525166763,tvm
16,1,32,8,512,32,2,1,[16; 1; 32; 8; 512; 32; 2; 1],0.007298560623894446,0.5473100031556317,tvm
