i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
64,64,4,1024,128,64,224,32,4,1,[64; 64; 4; 1024; 128; 64; 224; 32; 4; 1],0.26190565596334636,0.21352747472227135,tvm
64,64,4,2048,256,64,7168,56,4,1,[64; 64; 4; 2048; 256; 64; 7168; 56; 4; 1],0.4763191140955314,0.11740879523494643,tvm
32,32,16,512,128,16,4,1,1,1,[32; 32; 16; 512; 128; 16; 4; 1; 1; 1],0.26778324402403086,0.208840749305116,tvm
64,32,4,1024,1024,64,128,64,4,1,[64; 32; 4; 1024; 1024; 64; 128; 64; 4; 1],0.238703451002948,0.23428255058048017,tvm
64,32,4,4096,1024,64,448,14,4,1,[64; 32; 4; 4096; 1024; 64; 448; 14; 4; 1],0.2609690899262205,0.21429378226035822,tvm
64,64,16,4096,1024,16,32,32,1,0,[64; 64; 16; 4096; 1024; 16; 32; 32; 1; 0],0.22967498807702214,0.24349213556758323,tvm
32,32,4,4096,128,32,16,16,2,0,[32; 32; 4; 4096; 128; 32; 16; 16; 2; 0],0.200787004083395,0.2785242679855206,tvm
64,32,16,2048,64,16,64,4,1,1,[64; 32; 16; 2048; 64; 16; 64; 4; 1; 1],0.30505408090539277,0.18332504573402908,tvm
64,64,4,4096,256,32,2048,2,2,1,[64; 64; 4; 4096; 256; 32; 2048; 2; 2; 1],0.3717914830194786,0.15041779031394165,tvm
64,64,8,4096,4096,32,3584,2,2,1,[64; 64; 8; 4096; 4096; 32; 3584; 2; 2; 1],0.3613094099564478,0.15478161318874706,tvm
